correct,fold,held_out_subject,p0,p1,pred_label,recording_id,split_seed,strategy,strategy_display,task,true_label,validation_windows_from_recording
1,2,4,2.9747964991210842e-05,0.99997025203500878,1,arithmetic:s04:r2,1547,random_window,Random-window split,arithmetic,1,24
1,2,4,2.9936552075326111e-05,0.99997006344792472,1,arithmetic:s04:r3,1547,random_window,Random-window split,arithmetic,1,28
1,1,5,0.99988924784206135,0.00011075215793864587,0,arithmetic:s05:r0,1335,random_window,Random-window split,arithmetic,0,33
1,1,5,0.93652478625513369,0.06347521374486631,0,arithmetic:s05:r1,1335,random_window,Random-window split,arithmetic,0,15
1,1,5,0.00068942470673456747,0.99931057529326539,1,arithmetic:s05:r2,1335,random_window,Random-window split,arithmetic,1,26
1,1,5,0.0034978559910037298,0.99650214400899628,1,arithmetic:s05:r3,1335,random_window,Random-window split,arithmetic,1,26
1,2,5,0.99977021229068197,0.00022978770931798964,0,arithmetic:s05:r0,1335,random_window,Random-window split,arithmetic,0,33
1,2,5,0.97157735436020076,0.028422645639799276,0,arithmetic:s05:r1,1335,random_window,Random-window split,arithmetic,0,15
1,2,5,0.00040081772382709259,0.99959918227617295,1,arithmetic:s05:r2,1335,random_window,Random-window split,arithmetic,1,32
1,2,5,0.001320894365428787,0.99867910563457118,1,arithmetic:s05:r3,1335,random_window,Random-window split,arithmetic,1,20
1,1,5,0.99991600740672759,8.3992593272446325e-05,0,arithmetic:s05:r0,1388,random_window,Random-window split,arithmetic,0,28
1,1,5,0.93766965117336609,0.062330348826633838,0,arithmetic:s05:r1,1388,random_window,Random-window split,arithmetic,0,20
1,1,5,0.00050232741673634498,0.99949767258326372,1,arithmetic:s05:r2,1388,random_window,Random-window split,arithmetic,1,23
1,1,5,0.0017919056933319297,0.99820809430666801,1,arithmetic:s05:r3,1388,random_window,Random-window split,arithmetic,1,29
1,2,5,0.99980966116896519,0.00019033883103474541,0,arithmetic:s05:r0,1388,random_window,Random-window split,arithmetic,0,29
1,2,5,0.95400576702063966,0.045994232979360401,0,arithmetic:s05:r1,1388,random_window,Random-window split,arithmetic,0,19
1,2,5,0.00046789058315528968,0.99953210941684467,1,arithmetic:s05:r2,1388,random_window,Random-window split,arithmetic,1,20
1,2,5,0.0032691184850066747,0.99673088151499334,1,arithmetic:s05:r3,1388,random_window,Random-window split,arithmetic,1,32
1,1,5,0.99977811161263075,0.00022188838736930642,0,arithmetic:s05:r0,1441,random_window,Random-window split,arithmetic,0,31
1,1,5,0.96181097920737735,0.038189020792622652,0,arithmetic:s05:r1,1441,random_window,Random-window split,arithmetic,0,17
1,1,5,0.00043900250656802377,0.99956099749343197,1,arithmetic:s05:r2,1441,random_window,Random-window split,arithmetic,1,23
1,1,5,0.0020083358378324753,0.99799166416216756,1,arithmetic:s05:r3,1441,random_window,Random-window split,arithmetic,1,29
1,2,5,0.99986947371281598,0.00013052628718399737,0,arithmetic:s05:r0,1441,random_window,Random-window split,arithmetic,0,29
1,2,5,0.97614640615583503,0.023853593844164966,0,arithmetic:s05:r1,1441,random_window,Random-window split,arithmetic,0,19
1,2,5,0.00088188175835208474,0.99911811824164787,1,arithmetic:s05:r2,1441,random_window,Random-window split,arithmetic,1,27
1,2,5,0.0032498156380164219,0.99675018436198359,1,arithmetic:s05:r3,1441,random_window,Random-window split,arithmetic,1,25
1,1,5,0.99941818343521194,0.00058181656478807522,0,arithmetic:s05:r0,1494,random_window,Random-window split,arithmetic,0,35
1,1,5,0.97573849924833855,0.024261500751661481,0,arithmetic:s05:r1,1494,random_window,Random-window split,arithmetic,0,13
1,1,5,0.0019437448251553877,0.99805625517484453,1,arithmetic:s05:r2,1494,random_window,Random-window split,arithmetic,1,27
1,1,5,0.0027090245249489779,0.99729097547505097,1,arithmetic:s05:r3,1494,random_window,Random-window split,arithmetic,1,25
1,2,5,0.99990457800517107,9.5421994828934773e-05,0,arithmetic:s05:r0,1494,random_window,Random-window split,arithmetic,0,29
1,2,5,0.97107508580523327,0.02892491419476672,0,arithmetic:s05:r1,1494,random_window,Random-window split,arithmetic,0,19
1,2,5,0.00015205631140624971,0.99984794368859375,1,arithmetic:s05:r2,1494,random_window,Random-window split,arithmetic,1,22
1,2,5,0.0016603065601904169,0.99833969343980955,1,arithmetic:s05:r3,1494,random_window,Random-window split,arithmetic,1,30
1,1,5,0.99991866818533948,8.1331814660478058e-05,0,arithmetic:s05:r0,1547,random_window,Random-window split,arithmetic,0,35
1,1,5,0.94764499204966957,0.052355007950330497,0,arithmetic:s05:r1,1547,random_window,Random-window split,arithmetic,0,13
1,1,5,0.00016313133156159595,0.99983686866843835,1,arithmetic:s05:r2,1547,random_window,Random-window split,arithmetic,1,26
1,1,5,0.00053758929339292106,0.99946241070660713,1,arithmetic:s05:r3,1547,random_window,Random-window split,arithmetic,1,26
1,2,5,0.99987687427344574,0.00012312572655423509,0,arithmetic:s05:r0,1547,random_window,Random-window split,arithmetic,0,32
1,2,5,0.97176895808484698,0.028231041915153014,0,arithmetic:s05:r1,1547,random_window,Random-window split,arithmetic,0,16
1,2,5,0.0014500359564983247,0.99854996404350171,1,arithmetic:s05:r2,1547,random_window,Random-window split,arithmetic,1,22
1,2,5,0.0039299373595635834,0.9960700626404364,1,arithmetic:s05:r3,1547,random_window,Random-window split,arithmetic,1,30
1,1,6,0.99827724144895946,0.0017227585510405205,0,arithmetic:s06:r0,1335,random_window,Random-window split,arithmetic,0,17
1,1,6,0.98154535843235613,0.01845464156764378,0,arithmetic:s06:r1,1335,random_window,Random-window split,arithmetic,0,15
1,1,6,0.0054142859144447114,0.99458571408555529,1,arithmetic:s06:r2,1335,random_window,Random-window split,arithmetic,1,22
1,1,6,0.0039613907294744708,0.99603860927052557,1,arithmetic:s06:r3,1335,random_window,Random-window split,arithmetic,1,17
1,2,6,0.99877957927720518,0.0012204207227948733,0,arithmetic:s06:r0,1335,random_window,Random-window split,arithmetic,0,17
1,2,6,0.99177243619370214,0.0082275638062979575,0,arithmetic:s06:r1,1335,random_window,Random-window split,arithmetic,0,15
1,2,6,0.0031917912409707779,0.99680820875902931,1,arithmetic:s06:r2,1335,random_window,Random-window split,arithmetic,1,20
1,2,6,0.0065396228184718035,0.99346037718152824,1,arithmetic:s06:r3,1335,random_window,Random-window split,arithmetic,1,19
1,1,6,0.99843152531131696,0.0015684746886830284,0,arithmetic:s06:r0,1388,random_window,Random-window split,arithmetic,0,19
1,1,6,0.91543533255991349,0.084564667440086547,0,arithmetic:s06:r1,1388,random_window,Random-window split,arithmetic,0,13
1,1,6,0.002977392367277894,0.9970226076327221,1,arithmetic:s06:r2,1388,random_window,Random-window split,arithmetic,1,15
1,1,6,0.0055204560317511199,0.99447954396824889,1,arithmetic:s06:r3,1388,random_window,Random-window split,arithmetic,1,24
1,2,6,0.99957204987828763,0.00042795012171235799,0,arithmetic:s06:r0,1388,random_window,Random-window split,arithmetic,0,19
1,2,6,0.94161196746001663,0.058388032539983446,0,arithmetic:s06:r1,1388,random_window,Random-window split,arithmetic,0,13
1,2,6,0.0081610279885169102,0.99183897201148308,1,arithmetic:s06:r2,1388,random_window,Random-window split,arithmetic,1,16
1,2,6,0.0080198310470306882,0.99198016895296937,1,arithmetic:s06:r3,1388,random_window,Random-window split,arithmetic,1,23
1,1,6,0.99961977801746804,0.00038022198253197487,0,arithmetic:s06:r0,1441,random_window,Random-window split,arithmetic,0,16
1,1,6,0.97499217267513283,0.025007827324867088,0,arithmetic:s06:r1,1441,random_window,Random-window split,arithmetic,0,16
1,1,6,0.0038563874463729605,0.99614361255362704,1,arithmetic:s06:r2,1441,random_window,Random-window split,arithmetic,1,11
1,1,6,0.0048340654479853461,0.99516593455201463,1,arithmetic:s06:r3,1441,random_window,Random-window split,arithmetic,1,28
1,2,6,0.99900390477005141,0.00099609522994859251,0,arithmetic:s06:r0,1441,random_window,Random-window split,arithmetic,0,18
1,2,6,0.97091227279434122,0.029087727205658789,0,arithmetic:s06:r1,1441,random_window,Random-window split,arithmetic,0,14
1,2,6,0.0078171738889110595,0.99218282611108888,1,arithmetic:s06:r2,1441,random_window,Random-window split,arithmetic,1,17
1,2,6,0.0077024997606196409,0.99229750023938035,1,arithmetic:s06:r3,1441,random_window,Random-window split,arithmetic,1,22
1,1,6,0.99952585755334888,0.00047414244665114878,0,arithmetic:s06:r0,1494,random_window,Random-window split,arithmetic,0,19
1,1,6,0.96313936591516669,0.036860634084833255,0,arithmetic:s06:r1,1494,random_window,Random-window split,arithmetic,0,13
1,1,6,0.011681444081284256,0.98831855591871576,1,arithmetic:s06:r2,1494,random_window,Random-window split,arithmetic,1,21
1,1,6,0.0025904517848966205,0.99740954821510341,1,arithmetic:s06:r3,1494,random_window,Random-window split,arithmetic,1,18
1,2,6,0.99956748293029107,0.00043251706970895778,0,arithmetic:s06:r0,1494,random_window,Random-window split,arithmetic,0,21
1,2,6,0.94306677776270942,0.056933222237290582,0,arithmetic:s06:r1,1494,random_window,Random-window split,arithmetic,0,11
1,2,6,0.0036768464116598673,0.99632315358834012,1,arithmetic:s06:r2,1494,random_window,Random-window split,arithmetic,1,12
1,2,6,0.0084321928997423828,0.9915678071002576,1,arithmetic:s06:r3,1494,random_window,Random-window split,arithmetic,1,27
1,1,6,0.99950426324174679,0.00049573675825322387,0,arithmetic:s06:r0,1547,random_window,Random-window split,arithmetic,0,14
1,1,6,0.98337412256077539,0.01662587743922456,0,arithmetic:s06:r1,1547,random_window,Random-window split,arithmetic,0,18
1,1,6,0.011301770525603856,0.98869822947439612,1,arithmetic:s06:r2,1547,random_window,Random-window split,arithmetic,1,17
1,1,6,0.0028202493924422718,0.99717975060755781,1,arithmetic:s06:r3,1547,random_window,Random-window split,arithmetic,1,22
1,2,6,0.99846553576529773,0.0015344642347022773,0,arithmetic:s06:r0,1547,random_window,Random-window split,arithmetic,0,13
1,2,6,0.98469426623587597,0.015305733764123941,0,arithmetic:s06:r1,1547,random_window,Random-window split,arithmetic,0,19
1,2,6,0.0064903858273764742,0.99350961417262351,1,arithmetic:s06:r2,1547,random_window,Random-window split,arithmetic,1,15
1,2,6,0.004020372769991439,0.99597962723000855,1,arithmetic:s06:r3,1547,random_window,Random-window split,arithmetic,1,24
1,1,7,0.99999622284763501,3.7771523650530754e-06,0,arithmetic:s07:r0,1335,random_window,Random-window split,arithmetic,0,21
1,1,7,0.93385540796831934,0.066144592031680632,0,arithmetic:s07:r1,1335,random_window,Random-window split,arithmetic,0,4
1,1,7,0.028785204165335615,0.97121479583466441,1,arithmetic:s07:r2,1335,random_window,Random-window split,arithmetic,1,7
1,1,7,0.0014798828158538867,0.99852011718414602,1,arithmetic:s07:r3,1335,random_window,Random-window split,arithmetic,1,11
1,2,7,0.99998717113345581,1.2828866544129856e-05,0,arithmetic:s07:r0,1335,random_window,Random-window split,arithmetic,0,21
1,2,7,0.73010167297468054,0.26989832702531957,0,arithmetic:s07:r1,1335,random_window,Random-window split,arithmetic,0,4
1,2,7,0.012375017574123726,0.98762498242587626,1,arithmetic:s07:r2,1335,random_window,Random-window split,arithmetic,1,5
1,2,7,0.0016500473798018679,0.99834995262019821,1,arithmetic:s07:r3,1335,random_window,Random-window split,arithmetic,1,13
1,1,7,0.99999285827736872,7.1417226312475845e-06,0,arithmetic:s07:r0,1388,random_window,Random-window split,arithmetic,0,22
1,1,7,0.98868619838858018,0.01131380161141974,0,arithmetic:s07:r1,1388,random_window,Random-window split,arithmetic,0,3
1,1,7,0.0049977181344547754,0.99500228186554529,1,arithmetic:s07:r2,1388,random_window,Random-window split,arithmetic,1,5
1,1,7,0.00050915352276067712,0.99949084647723929,1,arithmetic:s07:r3,1388,random_window,Random-window split,arithmetic,1,13
1,2,7,0.99998268950723801,1.731049276207344e-05,0,arithmetic:s07:r0,1388,random_window,Random-window split,arithmetic,0,20
1,2,7,0.8957687591691339,0.10423124083086616,0,arithmetic:s07:r1,1388,random_window,Random-window split,arithmetic,0,5
1,2,7,0.003548973692178551,0.99645102630782145,1,arithmetic:s07:r2,1388,random_window,Random-window split,arithmetic,1,8
1,2,7,0.00063184209069297372,0.99936815790930711,1,arithmetic:s07:r3,1388,random_window,Random-window split,arithmetic,1,10
1,1,7,0.99999037656184941,9.6234381505283382e-06,0,arithmetic:s07:r0,1441,random_window,Random-window split,arithmetic,0,23
1,1,7,0.92213590134791856,0.077864098652081409,0,arithmetic:s07:r1,1441,random_window,Random-window split,arithmetic,0,2
1,1,7,0.0053760339622598496,0.99462396603774017,1,arithmetic:s07:r2,1441,random_window,Random-window split,arithmetic,1,5
1,1,7,0.0033798295261939369,0.99662017047380602,1,arithmetic:s07:r3,1441,random_window,Random-window split,arithmetic,1,13
1,2,7,0.99999259263661644,7.4073633836246083e-06,0,arithmetic:s07:r0,1441,random_window,Random-window split,arithmetic,0,21
1,2,7,0.99001635753924078,0.0099836424607592338,0,arithmetic:s07:r1,1441,random_window,Random-window split,arithmetic,0,4
1,2,7,0.0094248834243601809,0.99057511657563979,1,arithmetic:s07:r2,1441,random_window,Random-window split,arithmetic,1,7
1,2,7,0.0015368939257814024,0.99846310607421862,1,arithmetic:s07:r3,1441,random_window,Random-window split,arithmetic,1,11
1,1,7,0.99999389814972772,6.1018502722161823e-06,0,arithmetic:s07:r0,1494,random_window,Random-window split,arithmetic,0,20
1,1,7,0.97922053363490191,0.02077946636509808,0,arithmetic:s07:r1,1494,random_window,Random-window split,arithmetic,0,5
1,1,7,0.017995317057219989,0.98200468294277998,1,arithmetic:s07:r2,1494,random_window,Random-window split,arithmetic,1,6
1,1,7,0.0016583742140467558,0.99834162578595331,1,arithmetic:s07:r3,1494,random_window,Random-window split,arithmetic,1,12
1,2,7,0.99999204296418975,7.9570358101923462e-06,0,arithmetic:s07:r0,1494,random_window,Random-window split,arithmetic,0,20
1,2,7,0.78812253368756124,0.2118774663124387,0,arithmetic:s07:r1,1494,random_window,Random-window split,arithmetic,0,5
1,2,7,0.0038788481820957936,0.99612115181790428,1,arithmetic:s07:r2,1494,random_window,Random-window split,arithmetic,1,7
1,2,7,0.0023351539400112806,0.99766484605998873,1,arithmetic:s07:r3,1494,random_window,Random-window split,arithmetic,1,11
1,1,7,0.99999632566337171,3.6743366283096621e-06,0,arithmetic:s07:r0,1547,random_window,Random-window split,arithmetic,0,18
1,1,7,0.97741423093530633,0.0225857690646937,0,arithmetic:s07:r1,1547,random_window,Random-window split,arithmetic,0,7
1,1,7,0.002304316367116744,0.9976956836328833,1,arithmetic:s07:r2,1547,random_window,Random-window split,arithmetic,1,5
1,1,7,0.0050351695312358261,0.99496483046876416,1,arithmetic:s07:r3,1547,random_window,Random-window split,arithmetic,1,13
1,2,7,0.99999535003375994,4.6499662400949074e-06,0,arithmetic:s07:r0,1547,random_window,Random-window split,arithmetic,0,19
1,2,7,0.92117356316500798,0.078826436834992075,0,arithmetic:s07:r1,1547,random_window,Random-window split,arithmetic,0,6
1,2,7,0.0027564303072024963,0.99724356969279748,1,arithmetic:s07:r2,1547,random_window,Random-window split,arithmetic,1,7
1,2,7,0.00083906429092465995,0.99916093570907538,1,arithmetic:s07:r3,1547,random_window,Random-window split,arithmetic,1,11
1,1,8,0.99876333524609262,0.0012366647539073944,0,arithmetic:s08:r0,1335,random_window,Random-window split,arithmetic,0,28
1,1,8,0.94390838828316104,0.056091611716838963,0,arithmetic:s08:r1,1335,random_window,Random-window split,arithmetic,0,28
1,1,8,0.014055569027285345,0.98594443097271467,1,arithmetic:s08:r2,1335,random_window,Random-window split,arithmetic,1,34
1,1,8,0.020251903043853912,0.97974809695614606,1,arithmetic:s08:r3,1335,random_window,Random-window split,arithmetic,1,35
1,2,8,0.99984694928295503,0.00015305071704494703,0,arithmetic:s08:r0,1335,random_window,Random-window split,arithmetic,0,27
1,2,8,0.95281056359539495,0.047189436404605101,0,arithmetic:s08:r1,1335,random_window,Random-window split,arithmetic,0,29
1,2,8,0.053022202652281275,0.94697779734771881,1,arithmetic:s08:r2,1335,random_window,Random-window split,arithmetic,1,26
1,2,8,0.017732017588100821,0.98226798241189917,1,arithmetic:s08:r3,1335,random_window,Random-window split,arithmetic,1,43
1,1,8,0.99971104056668114,0.00028895943331890006,0,arithmetic:s08:r0,1388,random_window,Random-window split,arithmetic,0,25
1,1,8,0.91079373074137993,0.089206269258620116,0,arithmetic:s08:r1,1388,random_window,Random-window split,arithmetic,0,31
1,1,8,0.020014458854991774,0.97998554114500824,1,arithmetic:s08:r2,1388,random_window,Random-window split,arithmetic,1,35
1,1,8,0.027169088334837631,0.97283091166516233,1,arithmetic:s08:r3,1388,random_window,Random-window split,arithmetic,1,34
1,2,8,0.9990531120395203,0.00094688796047971301,0,arithmetic:s08:r0,1388,random_window,Random-window split,arithmetic,0,18
1,2,8,0.93515634456861374,0.064843655431386302,0,arithmetic:s08:r1,1388,random_window,Random-window split,arithmetic,0,38
1,2,8,0.021572346812321366,0.97842765318767866,1,arithmetic:s08:r2,1388,random_window,Random-window split,arithmetic,1,33
1,2,8,0.029064996287561321,0.97093500371243868,1,arithmetic:s08:r3,1388,random_window,Random-window split,arithmetic,1,36
1,1,8,0.99901773223674739,0.00098226776325257463,0,arithmetic:s08:r0,1441,random_window,Random-window split,arithmetic,0,25
1,1,8,0.958530747387218,0.04146925261278199,0,arithmetic:s08:r1,1441,random_window,Random-window split,arithmetic,0,31
1,1,8,0.040624628411163183,0.9593753715888369,1,arithmetic:s08:r2,1441,random_window,Random-window split,arithmetic,1,28
1,1,8,0.011528251922548699,0.98847174807745131,1,arithmetic:s08:r3,1441,random_window,Random-window split,arithmetic,1,41
1,2,8,0.9997934202334976,0.00020657976650248421,0,arithmetic:s08:r0,1441,random_window,Random-window split,arithmetic,0,21
